1,64,15,191.80447,0.11772,191.80447,0.11772
1,64,16,190.61389,0.11444,191.20918,0.11608
1,64,17,191.26218,0.10991,191.22685,0.11402
1,64,18,194.39780,0.11482,192.01959,0.11422
1,64,19,178.74765,0.10672,189.36520,0.11272
1,64,20,162.30040,0.10248,184.85442,0.11101
1,64,21,206.49829,0.11379,187.94640,0.11141
1,64,22,206.92213,0.10833,190.31836,0.11103
1,64,23,182.67865,0.10184,189.46951,0.11001
1,64,24,217.96980,0.10784,192.31955,0.10979
1,64,25,178.29576,0.10115,191.04466,0.10900
1,64,26,170.52441,0.09917,189.33464,0.10818
1,64,27,159.81223,0.09997,187.06369,0.10755
1,64,28,167.95583,0.09865,185.69884,0.10692
1,64,29,177.12581,0.09813,185.12729,0.10633
1,64,30,189.38818,0.09476,185.39359,0.10561
1,64,31,180.03416,0.10216,185.07832,0.10540
1,64,32,198.02475,0.10017,185.79756,0.10511
1,64,33,189.85080,0.10316,186.01089,0.10501
1,64,34,165.40216,0.09440,184.98045,0.10448
1,64,35,351.57068,0.16816,192.91331,0.10751
1,64,36,192.10568,0.11072,192.87660,0.10766
1,64,37,216.57602,0.11890,193.90701,0.10815
1,64,38,240.07593,0.13062,195.83073,0.10908
1,64,39,230.21431,0.11784,197.20607,0.10943
1,64,40,226.40506,0.12395,198.32912,0.10999
1,64,41,194.14026,0.10009,198.17397,0.10962
1,64,42,393.08185,0.15401,205.13498,0.11121
1,64,43,214.38654,0.09761,205.45399,0.11074
1,64,44,225.01099,0.10161,206.10590,0.11044
1,64,45,202.39639,0.09300,205.98624,0.10987
1,64,46,208.18956,0.11420,206.05508,0.11001
1,64,47,189.49428,0.10385,205.55324,0.10982
1,64,48,210.27658,0.11302,205.69215,0.10992
1,64,49,210.27745,0.10829,205.82317,0.10987
1,64,50,275.18610,0.12777,207.74991,0.11037
1,64,51,237.75267,0.12606,208.56079,0.11079
1,64,52,247.87706,0.14201,209.59541,0.11161
1,64,53,224.37677,0.13783,209.97444,0.11229
1,64,54,167.28026,0.11644,208.90707,0.11239
1,64,55,134.24928,0.09625,207.08615,0.11200
1,64,56,124.93228,0.10273,205.13011,0.11177
1,64,57,124.33974,0.10130,203.25127,0.11153
1,64,58,152.40686,0.10749,202.09572,0.11144
1,64,59,132.10504,0.10999,200.54039,0.11141
1,64,60,142.54185,0.11674,199.27956,0.11152
1,64,61,143.12956,0.10991,198.08488,0.11149
1,64,62,126.57334,0.11229,196.59502,0.11151
1,64,63,131.86311,0.10263,195.27396,0.11132
1,64,64,126.80164,0.10638,193.90451,0.11123
1,64,65,121.70121,0.11520,192.48875,0.11130
1,64,66,121.40454,0.12338,191.12175,0.11154
1,64,67,121.71770,0.12186,189.81224,0.11173
1,64,68,119.84595,0.12577,188.51657,0.11199
1,64,69,104.25821,0.11247,186.98459,0.11200
1,64,70,129.56673,0.14548,185.95930,0.11260
1,64,71,100.05425,0.10757,184.45219,0.11251
1,64,72,106.35307,0.10776,183.10567,0.11243
1,64,73,111.47812,0.12595,181.89165,0.11266
1,64,74,136.31314,0.14538,181.13202,0.11320
1,64,75,115.62621,0.12383,180.05815,0.11338
1,64,76,121.36718,0.12128,179.11151,0.11350
1,64,77,132.92267,0.12097,178.37836,0.11362
1,64,78,100.35962,0.11605,177.15930,0.11366
1,64,79,107.79944,0.12697,176.09224,0.11386
1,64,80,119.31044,0.15156,175.23190,0.11444
1,64,81,130.95937,0.14690,174.57112,0.11492
1,64,82,140.73157,0.16098,174.07347,0.11560
1,64,83,94.43372,0.12455,172.91927,0.11573
1,64,84,99.46834,0.13501,171.86998,0.11600
1,64,85,77.87701,0.10215,170.54613,0.11581
1,64,86,108.44519,0.12768,169.68361,0.11597
1,64,87,96.82542,0.11882,168.68555,0.11601
1,64,88,140.37570,0.16661,168.30298,0.11670
1,64,89,122.60262,0.11810,167.69365,0.11671
1,64,90,121.05845,0.14036,167.08003,0.11703
1,64,91,99.89370,0.10431,166.20747,0.11686
1,64,92,105.89288,0.13596,165.43420,0.11711
1,64,93,96.48556,0.12325,164.56143,0.11718
1,64,94,118.38866,0.16045,163.98428,0.11772
1,64,95,125.43094,0.14303,163.50832,0.11804
1,64,96,115.85566,0.15721,162.92719,0.11851
1,64,97,98.57607,0.12825,162.15187,0.11863
1,64,98,104.89452,0.14988,161.47025,0.11900
1,64,99,84.21864,0.11281,160.56140,0.11893
1,64,100,104.98465,0.14641,159.91515,0.11925
1,64,101,116.39874,0.14389,159.41496,0.11953
1,64,102,121.34399,0.16732,158.98233,0.12008
1,64,103,101.53898,0.12312,158.33690,0.12011
1,64,104,99.38930,0.14164,157.68193,0.12035
1,64,105,108.84302,0.12029,157.14523,0.12035
1,64,106,103.23505,0.16303,156.55927,0.12081
1,64,107,113.85739,0.11523,156.10010,0.12075
1,64,108,143.95749,0.15800,155.97092,0.12115
1,64,109,142.03265,0.14451,155.82420,0.12139
1,64,110,122.03825,0.17112,155.47227,0.12191
1,64,111,108.93686,0.11609,154.99252,0.12185
1,64,112,103.98620,0.16084,154.47205,0.12225
1,64,113,89.19008,0.10328,153.81264,0.12206
1,64,114,97.85081,0.14277,153.25302,0.12227
1,64,115,154.95311,0.17184,153.26985,0.12276
1,64,116,255.37389,0.25811,154.27087,0.12408
1,64,117,267.68118,0.25836,155.37195,0.12539
1,64,118,240.63072,0.24711,156.19174,0.12656
7,64,15,308.20276,0.15252,308.20276,0.15252
7,64,16,313.60873,0.14868,310.90576,0.15060
7,64,17,309.19247,0.14379,310.33469,0.14833
7,64,18,321.21799,0.14493,313.05551,0.14748
7,64,19,285.38672,0.17738,307.52176,0.15346
7,64,20,325.81461,0.14543,310.57056,0.15212
7,64,21,260.02948,0.15757,303.35040,0.15290
7,64,22,313.19809,0.14361,304.58136,0.15174
7,64,23,282.36163,0.16428,302.11249,0.15313
7,64,24,289.85742,0.16513,300.88699,0.15433
7,64,25,275.34525,0.18065,298.56500,0.15672
7,64,26,282.56949,0.17636,297.23206,0.15836
7,64,27,276.33255,0.16609,295.62439,0.15896
7,64,28,281.74512,0.16123,294.63303,0.15912
7,64,29,391.41339,0.18917,301.08505,0.16112
7,64,30,289.78296,0.15971,300.37866,0.16103
7,64,31,288.06027,0.17098,299.65405,0.16162
7,64,32,303.29025,0.16101,299.85605,0.16158
7,64,33,303.37256,0.16951,300.04111,0.16200
7,64,34,301.79990,0.17027,300.12906,0.16242
7,64,35,269.26196,0.16406,298.65918,0.16249
7,64,36,346.87286,0.16700,300.85071,0.16270
7,64,37,278.46841,0.14749,299.87756,0.16204
7,64,38,306.65924,0.14619,300.16019,0.16138
7,64,39,325.83621,0.18359,301.18723,0.16227
7,64,40,350.05045,0.15927,303.06659,0.16215
7,64,41,352.35114,0.16489,304.89194,0.16225
7,64,42,358.01807,0.17297,306.78928,0.16263
7,64,43,315.02777,0.18452,307.07333,0.16339
7,64,44,336.98672,0.16539,308.07043,0.16346
7,64,45,313.81381,0.18069,308.25571,0.16401
7,64,46,301.89746,0.17186,308.05707,0.16426
7,64,47,315.95935,0.17532,308.29651,0.16459
7,64,48,407.36307,0.21029,311.21024,0.16594
7,64,49,360.55045,0.19210,312.61996,0.16668
7,64,50,304.67178,0.16958,312.39920,0.16676
7,64,51,273.41690,0.17106,311.34561,0.16688
7,64,52,264.66766,0.16474,310.11728,0.16682
7,64,53,250.48955,0.17095,308.58835,0.16693
7,64,54,204.27039,0.13848,305.98038,0.16622
7,64,55,222.45140,0.16658,303.94308,0.16623
7,64,56,208.29933,0.14197,301.66586,0.16565
7,64,57,216.47716,0.15636,299.68472,0.16543
7,64,58,189.86833,0.13209,297.18890,0.16468
7,64,59,242.01424,0.18737,295.96280,0.16518
7,64,60,226.61043,0.15435,294.45514,0.16494
7,64,61,213.14722,0.14793,292.72519,0.16458
7,64,62,207.42467,0.14845,290.94809,0.16425
7,64,63,225.10957,0.18011,289.60443,0.16457
7,64,64,179.78639,0.15125,287.40808,0.16430
7,64,65,174.58537,0.16110,285.19586,0.16424
7,64,66,155.74701,0.13614,282.70645,0.16370
7,64,67,174.70810,0.18826,280.66873,0.16416
7,64,68,134.28665,0.14551,277.95798,0.16382
7,64,69,158.90613,0.18820,275.79340,0.16426
7,64,70,137.92026,0.13786,273.33139,0.16379
7,64,71,173.83961,0.17553,271.58591,0.16400
7,64,72,121.15867,0.13354,268.99234,0.16347
7,64,73,191.96410,0.23774,267.68677,0.16473
7,64,74,146.51288,0.15887,265.66721,0.16463
7,64,75,140.45604,0.16868,263.61456,0.16470
7,64,76,143.10345,0.15406,261.67084,0.16453
7,64,77,148.79807,0.16405,259.87921,0.16452
7,64,78,144.29808,0.15657,258.07324,0.16440
7,64,79,133.93341,0.16979,256.16339,0.16448
7,64,80,147.18875,0.16020,254.51228,0.16441
7,64,81,170.24434,0.18926,253.25455,0.16478
7,64,82,169.50378,0.16627,252.02292,0.16481
7,64,83,181.98827,0.19082,251.00792,0.16518
7,64,84,168.25885,0.16512,249.82581,0.16518
7,64,85,166.13522,0.17895,248.64706,0.16538
7,64,86,169.26096,0.17127,247.54446,0.16546
7,64,87,174.18291,0.25203,246.53952,0.16664
7,64,88,148.73190,0.18217,245.21780,0.16685
7,64,89,191.74904,0.22151,244.50490,0.16758
7,64,90,179.62144,0.18212,243.65117,0.16777
7,64,91,179.56851,0.21876,242.81892,0.16844
7,64,92,164.36829,0.18043,241.81316,0.16859
7,64,93,161.77107,0.20019,240.79997,0.16899
7,64,94,159.16743,0.17559,239.77951,0.16907
7,64,95,192.69118,0.23898,239.19818,0.16994
7,64,96,175.14755,0.19112,238.41708,0.17019
7,64,97,172.70641,0.17911,237.62540,0.17030
7,64,98,158.40012,0.16425,236.68225,0.17023
7,64,99,176.58385,0.20563,235.97520,0.17065
7,64,100,156.78160,0.17041,235.05435,0.17064
7,64,101,181.56970,0.21227,234.43959,0.17112
7,64,102,203.81805,0.17840,234.09157,0.17120
7,64,103,204.07870,0.22129,233.75435,0.17177
7,64,104,193.67993,0.19054,233.30907,0.17198
7,64,105,191.92297,0.22215,232.85429,0.17253
7,64,106,207.18364,0.18101,232.57526,0.17262
7,64,107,187.96091,0.24348,232.09554,0.17338
7,64,108,160.17723,0.17417,231.33046,0.17339
7,64,109,138.57764,0.26441,230.35411,0.17435
7,64,110,172.55452,0.23463,229.75203,0.17498
7,64,111,218.62195,0.28380,229.63728,0.17610
7,64,112,211.11745,0.24704,229.44830,0.17682
14,64,15,458.27820,0.18493,458.27820,0.18493
14,64,16,459.53027,0.18491,458.90424,0.18492
14,64,17,440.45868,0.17658,452.75571,0.18214
14,64,18,407.98734,0.17269,441.56360,0.17978
14,64,19,380.42404,0.19333,429.33569,0.18249
14,64,20,421.35526,0.17302,428.00562,0.18091
14,64,21,370.72894,0.20223,419.82324,0.18395
14,64,22,454.23804,0.24580,424.12512,0.19169
14,64,23,386.89069,0.19422,419.98795,0.19197
14,64,24,367.41336,0.21667,414.73053,0.19444
14,64,25,347.22720,0.21523,408.59384,0.19633
14,64,26,375.74042,0.24220,405.85605,0.20015
14,64,27,367.90356,0.22958,402.93658,0.20241
14,64,28,349.99207,0.22596,399.15485,0.20410
14,64,29,445.35257,0.24901,402.23471,0.20709
14,64,30,420.10690,0.24434,403.35175,0.20942
14,64,31,372.58963,0.21345,401.54224,0.20965
14,64,32,387.88455,0.23634,400.78348,0.21114
14,64,33,390.90958,0.30776,400.26379,0.21622
14,64,34,381.69669,0.26006,399.33545,0.21841
14,64,35,367.39368,0.22212,397.81439,0.21859
14,64,36,404.86758,0.22900,398.13498,0.21906
14,64,37,454.45630,0.23019,400.58374,0.21955
14,64,38,463.48495,0.25623,403.20459,0.22108
14,64,39,469.66318,0.21763,405.86292,0.22094
14,64,40,442.43573,0.27278,407.26956,0.22293
14,64,41,410.85825,0.19915,407.40250,0.22205
14,64,42,435.56992,0.30823,408.40848,0.22513
14,64,43,374.18668,0.19511,407.22842,0.22409
14,64,44,394.37546,0.25493,406.79996,0.22512
14,64,45,343.98660,0.20126,404.77371,0.22435
14,64,46,342.83432,0.25308,402.83813,0.22525
14,64,47,384.36172,0.21747,402.27823,0.22501
14,64,48,453.35736,0.29346,403.78055,0.22703
14,64,49,397.92218,0.22262,403.61316,0.22690
14,64,50,388.79773,0.26859,403.20163,0.22806
14,64,51,310.40640,0.21080,400.69366,0.22759
14,64,52,319.18488,0.26239,398.54868,0.22851
14,64,53,270.79892,0.20486,395.27304,0.22790
14,64,54,271.10059,0.21498,392.16876,0.22758
14,64,55,243.44052,0.18715,388.54123,0.22659
14,64,56,277.55597,0.25745,385.89871,0.22733
14,64,57,250.09834,0.19799,382.74054,0.22665
14,64,58,336.00848,0.26823,381.67844,0.22759
14,64,59,263.35333,0.19585,379.04901,0.22688
14,64,60,259.47672,0.19493,376.44962,0.22619
14,64,61,258.51215,0.19545,373.94028,0.22554
14,64,62,286.58676,0.25544,372.12048,0.22616
14,64,63,227.82584,0.17733,369.17569,0.22516
14,64,64,287.92270,0.25078,367.55063,0.22567
14,64,65,196.31155,0.18928,364.19302,0.22496
14,64,66,221.09653,0.24974,361.44113,0.22544
14,64,67,181.14043,0.20590,358.03925,0.22507
14,64,68,210.19162,0.27555,355.30133,0.22600
14,64,69,158.84651,0.19836,351.72940,0.22550
14,64,70,212.29337,0.28580,349.23947,0.22658
14,64,71,166.50557,0.19107,346.03360,0.22596
14,64,72,214.15201,0.28443,343.75980,0.22696
14,64,73,169.60703,0.19935,340.80807,0.22650
14,64,74,239.98811,0.30323,339.12775,0.22777
14,64,75,168.14108,0.19910,336.32468,0.22730
14,64,76,215.72813,0.28735,334.37958,0.22827
14,64,77,176.62549,0.18829,331.87552,0.22764
14,64,78,217.18803,0.23836,330.08356,0.22781
14,64,79,196.87253,0.20006,328.03418,0.22738
14,64,80,222.11885,0.26295,326.42938,0.22792
14,64,81,216.06215,0.20986,324.78214,0.22765
14,64,82,254.23997,0.26597,323.74475,0.22821
14,64,83,232.13776,0.21490,322.41711,0.22802
14,64,84,223.70293,0.25990,321.00693,0.22847
14,64,85,205.23802,0.19605,319.37637,0.22802
14,64,86,223.55901,0.27234,318.04553,0.22863
14,64,87,250.06013,0.22720,317.11423,0.22861
14,64,88,257.90823,0.30983,316.31415,0.22971
14,64,89,280.68640,0.24719,315.83908,0.22994
14,64,90,292.68829,0.29988,315.53445,0.23086
14,64,91,287.52441,0.24412,315.17072,0.23104
14,64,92,290.02377,0.29600,314.84830,0.23187
14,64,93,296.58557,0.23907,314.61713,0.23196
14,64,94,316.50629,0.30318,314.64078,0.23285
14,64,95,359.18646,0.27925,315.19070,0.23342
14,64,96,336.79883,0.33465,315.45422,0.23466
14,64,97,316.26810,0.26710,315.46402,0.23505
14,64,98,296.69897,0.30108,315.24063,0.23584
14,64,99,313.22592,0.26085,315.21695,0.23613
14,64,100,321.33862,0.35324,315.28812,0.23749
14,64,101,291.89166,0.24313,315.01920,0.23756
14,64,102,257.73267,0.42272,314.36819,0.23966
14,64,103,185.41298,0.24755,312.91925,0.23975
14,64,104,176.91524,0.33500,311.40811,0.24081
14,64,105,169.30762,0.25191,309.84659,0.24093
